filename	first_sentence	second_sentence	label
15-guideline.txt	Application of the definition of default for retail 	exposures at the facility level	
15-guideline.txt	92. Where, in accordance with the second sub-paragraph of Article 178(1) of Regulation (EU) No     575/2013, the definition of default has been applied at the level of an individual credit facility     with regard to retail exposures, institutions should not consider automatically the different     exposures to the same obligor defaulted at the same time. Nevertheless institutions should    	 take into account that some indications of default are related with the condition of the     obligor rather than the status of a particular exposure. This refers in particular to the     indications of unlikeliness to pay related with the bankruptcy of the obligor as specified in     points (e) and (f) of Article 178(3) of Regulation (EU) No 575/2013. Where such indication of     default occurs, institutions should treat all exposures to the same obligor as defaulted     regardless of the level of application of the definition of default.	
15-guideline.txt	93. Institutions should consider also other indications of unlikeliness to pay and specify, in line     with their internal policies 	and procedures, which indications of unlikeliness to pay reflect the     overall situation of an obligor rather than that of the exposure. Where such other indications     of unlikeliness to pay occur, all exposures to the obligor should be considered defaulted     regardless of the level of application of the definition of default.	
15-guideline.txt	94. Additionally, where a significant part of the exposures to 	the obligor is in default, institutions     may consider it unlikely that the other obligations of that obligor will be paid in full without     recourse to actions such as realising security and treat them as defaulted as well.	
15-guideline.txt	100.    Institutions should identify, on the basis of the analysis of relevant legal provisions in a    jurisdiction, and provide in their internal policies and procedures for the identification of the    obligors that are legally fully liable for certain obligations jointly and severally with other    obligors, therefore being fully liable for the entire amount of those obligations, but excluding    credit obligations of an individual obligor secured by another individual or entity in the form    of a guarantee	 or other credit protection. A typical example would be a married couple    where, based on specific legal provisions applicable in the relevant jurisdiction, division of    marital property (system of separate estates) does not apply. In the case of full mutual    liability for all obligations, default of one of such obligors should be considered an indication    of potential unlikeliness to pay of the other obligor and therefore institutions should assess    whether the individual and joint credit obligations of these obligors should be considered    defaulted. Where one of the joint and several obligors that are legally fully liable for all    obligations, has a joint credit obligation with another client, the institution should assess    whether indications of unlikeliness to pay occur also on the other joint credit obligations with    third parties.	
15-guideline.txt	101.   Institutions should also analyse the forms of legal entities in relevant jurisdictions and the    extent of liability of the owners, partners, shareholders or managers for the obligations of a    company depending on the legal form of the entity. Where an individual is fully liable for the    obligations of a company, default of that company should result in that individual being    considered defaulted as well. Where such full liability for the obligations of a company does   	 not exist, owners, partners or significant shareholders of a defaulted company should be    assessed by the institution for possible indications of unlikeliness to pay with regard to their    individual obligations.	
15-guideline.txt	102.    Additionally, in the specific case of an individual entrepreneur where an individual is fully    liable for both private and commercial obligations with both private and 	commercial assets    the default of any of the private or commercial obligations should cause all private and    commercial obligations of such individual to be considered as defaulted as well.	
15-guideline.txt	103.   Where the definition of default is applied at the level of an obligor for retail exposures,    the materiality threshold 	should also be applied at the level of an obligor. Institutions should    clearly specify in their internal policies and procedures the treatment of joint credit    obligations in the application of the materiality threshold.	
15-guideline.txt	104.   A joint obligor, i.e. a specific set of individual obligors that have 	a joint obligation towards    an institution, should be treated as a different obligor from each of the individual obligors. In    the case the delay in payment occurs on a joint credit obligation, the materiality of such delay    should be assessed by applying the materiality threshold referred to in point (d) of Article    178(2) of Regulation (EU) No 575/2013 to all joint credit obligations granted to this specific    set of obligors. For this purpose the individual exposures to obligors participating in a joint	
15-guideline.txt	105.   When delay in payment occurs on an individual credit obligation, the materiality of such    delay should be assessed by applying the materiality threshold referred to in point (d) of    Article 178(2) of Regulation (EU) No 575/2013 to all individual credit obligations of this    obligor, without taking into account any joint credit obligations of that obligor with other    individuals or ent	ities. Where the materiality threshold calculated in this way is breached, all    individual exposures to this obligor should be considered defaulted.	
15-guideline.txt	110.  For the purposes of point (a) of paragraph 109, institutions should document the    application of the definition of default in a detailed manner by including the    operation	alization of all indications of default, including the process, sources of information    and responsibilities for the identification of particular indications of default.	
15-guideline.txt	111.   For the purposes of point (b) of paragraph 109, institutions should document the    operationalization of the criteria for reclassification of a defaulted obligor to a non-defaulted    status, inc	luding the processes, sources of information and responsibilities assigned to    relevant personnel.	
15-guideline.txt	112.   For the purposes of paragraphs 110 and 111, the documentation should include    description of all autom	atic mechanisms and manual processes, and where qualitative    indications of default or criteria for the return to non-defaulted status are applied manually    the description should be sufficiently detailed to facilitate common understanding and    consistent application by all responsible personnel.	
15-guideline.txt	113.   For the purposes of point (c) of paragraph 109, institutions should keep an updated    register of all current and past vers	ions of the default definition at least starting from the date    of application of these guidelines. This register should include at least the following    information:	
15-guideline.txt	The primary problem that the GL aim to address is the potential lack of common practice and variations in the application of the definition of default. Significant variations have been observed in particular in such areas as counting of days past due, assessment of indications of	 unlikeliness to pay, criteria for reclassification of an obligor from default to non-defaulted status and the use of technical defaults. The lack of a common and consistent application of the definition of default may further lead to incomparability of IRB risk parameters and own funds requirements under both the IRB Approach and the Standardised Approach. This situation would create an uneven playing field across Member States and institutions.	
15-guideline.txt	The objective of the GL is to establish convergence of institutions’ practices and supervisory practices regarding the application of the definition of default. The GL are complementary to the RTS on the materiality threshold for credit obligations past due under Article 178(6) of Regulation (EU) No 575/2013 (RTS on the materiality threshold) and specify indications	 and criteria for the application of the definition of default. Harmonisation of the current practices, which vary across Member States and institutions, is expected to enhance comparability of own funds and own funds requirements and to reduce the burden for cross-border institutions of complying with different regulatory frameworks.	
15-guideline.txt	The EBA conducted a qualitative and quantitative impact study (QIS) to assess the impact of the regulatory proposals to harmonise the definition of default propos	ed in consultation papers on the GL and the RTS on the materiality threshold. A total of 72 institutions participated in the study. Detailed results of the QIS are presented in a report on the results of the data collection exercise on the proposed regulatory changes for a common EU approach to the definition of default (QIS report) published alongside these GL on the EBA website.	
15-guideline.txt	The QIS contains two parts: a qualitative questionnaire to gather information on institutions’ current practices and a quantitative survey aimed at quantifying the impact of the proposed technical options around the definition of default. The baseline information from the qualitative questionnaire is the benchmark for assessing the potential costs and benefits that European institutions will be subject to under the technical options.	 In other words, if the current practices of the institutions are the same as or similar to the elements that are specified in the GL, the expected costs will be lower than if the current practices are very different from the practices resulting from the policy decisions taken under the GL.	
15-guideline.txt	The results of the QIS confirm that substantial variability exists in the approaches taken across institutions in most	 of the areas related to the definition of default. The quantitative part of the report reinforces the conclusion that differences in the definitions of default used by institutions appear to be a driver of RWA variability.	
15-guideline.txt	Section 2 of the QIS report presents an overview of the current practices across institutions in relation to the technical options considered in the consultation paper on the GL.	 Below, the current practices observed for each technical option are compared with the provisions specified in the GL.	
15-guideline.txt	Section 2.2 of the QIS report shows that more than half of the institutions apply a single default definition across the group;	 in the other institutions, the main reasons behind the use of various default definitions, in line with paragraph 83 of the GL, may stem from different materiality thresholds or different counting of days past due for retail and non-retail exposures.	
15-guideline.txt	Section 2.3 of the QIS report shows that institutions are heterogeneous in their application of the definition of default for retail exposures. Institutions are split between those which apply the definition of default at the obligor level and those which apply the definition of default at the facility level or at both the facility and the obligor level. The choice in that regard is granted by Article 178(1) of the CRR.	 Also, the use of different levels of application of the definition of default for certain retail portfolios, under certain conditions, is in line with the requirements included in the GL. Among those institutions applying the definition of default at the facility level almost three quarters do not apply the pulling effect for the purpose of default identification, but the GL also leave it to institutions to assess whether the application of the pulling effect is appropriate and include it only as an optional indication of unlikeness to pay. The QIS results show, moreover, a heterogeneous use of contagion rules where the definition of default is applied at the obligor	
16-guideline.txt	4.1      The business reorganisation plan should be consistent with any business plans that have          been prepared	 by the institution or entity and submitted to any other authority (e.g.          competition or securities and markets authorities) following regulatory or legal          obligations.	
17-guideline.txt	4.2      Where the Union State aid framework is applicable, the resolution authority and the          competent authority, when	 assessing the business reorganisation plan, should cooperate          with the European Commission on the assessment and viability analysis, which is an          objective of both the business reorganisation plan and the restructuring plan.	
17-guideline.txt	4.3      Where the business reorganisation plan includes measures already featuring in the latest          versions of previously prepared recovery or resolution plans for	 the institution or entity          referred to in points (b), (c) and (d) of Article 1(1) of Directive 2014/59/EU, these should          be limited to elements which remain relevant following that institution’s or entity’s failure          and resolution and the situation in the relevant markets.	
17-guideline.txt	4.4      The reorganisation strategy should not undermine the resolution objectives and principles          laid down in Articles 31 and 34 of Directive 2014/59/EU, as applied by the resolution          authority. The resolution authority and the competent authority should satisfy 	         themselves that implementation of the reorganisation strategy and measures do not          adversely affect the critical functions of the institution or entity referred to in points (b),	
17-guideline.txt	5.1      Any milestones and performance indicators contained in the business reorganisation plan          should be	 sufficiently concrete to enable their monitoring, in accordance with the          reporting obligations referred to in Article 52(10) of Directive 2014/59/EU.	
17-guideline.txt	5.2      The content of the business reorganisation plan and the progress report should allow the          resolution authority	 and the competent authority to conclude that the business          reorganisation plan is implemented correctly and will achieve its objectives.	
17-guideline.txt	5.3      The resolution authority and the competent authority should ensure adequate          arrangements in order to carry out the monitoring, in particular in relation to the timely	          flow of information regarding the implementation of the business reorganisation plan.	
17-guideline.txt	5.4      Where the resolution authority or the competent authority appoints an independent          expert to verify in full or in part the assumptions and the effect of the measures          contemplated by the business reorganisation plan, such independent expert should meet	          a standard of independence equivalent to the criteria for independence specified by Part          Five, Title I of the Commission Delegated Regulation [XXX/XXX] supplementing Directive          2014/59/EU (Independence of valuers).	
17-guideline.txt	Title III – 	Coordination	
17-guideline.txt	1. Coordination 	between resolution and competent authorities	
17-guideline.txt	1.1      The resolution authority and the competent authority should 	establish appropriate          working arrangements for the submission, assessment and approval of business          reorganisation plans.	
17-guideline.txt	1.2      The indicative timeline of the envisaged actions should	 provide enough time for each          authority to assess the business reorganisation plan after its submission, but also allow          sufficient time for each authority to express any concern, to examine the concerns raised          by the other authority and agree on the appropriate action, taking into account the          deadlines provided in Article 52(7) to (10) of Directive 2014/59/EU.	
17-guideline.txt	1.3      Both the resolution and the competent authorities should coordinate communication          and, when possible,	 submit one joint reply to the institution or entity referred to in points	
17-guideline.txt	(b), (c) and (d) of Article 1(1) of Directive 2014/59/EU. Such communication should allow          for the possibility for improvements by that institution or entity, in line with the 	         procedure identified in Article 52(7) to (10) of Directive 2014/59/EU.	
17-guideline.txt	1.4      The competent authority should provide its agreement to the	 approval of the business          reorganisation plan by the resolution authority in writing.	
17-guideline.txt	                                                                                                    7 FINAL REPORT	 ON BUSINESS REORGANISATION PLANS	
17-guideline.txt	1.5      The resolution authority should share with the competent authority	 all the progress          reports submitted to it by the management body or the person or persons appointed in          accordance with Article 72(1) of Directive 2014/59/EU without undue delay.	
17-guideline.txt	1.6      Following each submission of the progress report, the resolution and the competent          authorities should establish working arrangements to coordinate	 and share their          assessment and communication to the progress report. Such arrangements should          provide time for each authority to assess the progress report, but also allow sufficient          time for each authority to express any concerns to the other authority and for the latter          to examine such concerns and agree on the appropriate action.	
17-guideline.txt	1.7      When a disagreement between the two authorities cannot be resolved within the          timeline established by Article 52(7) of Directive 2014/59/EU, either of the authorities          may refer the issue to the EBA in order for the EBA to assist the authorities to reach an 	         agreement in accordance with Article 31 of the EBA Regulation.	
17-guideline.txt	2.1      Where the institutions or entities referred to in points (b), (c) and (d) of Article 1(1) of          Directive 2014/59/EU under resolution have activities in more than one Member State or	          in jurisdictions outside the EU, the relevant resolution authority, before approving the          business reorganisation plan, but within the appropriate timeframe for the assessment,          should:	
17-guideline.txt	             2.1.1    communicate the business reorganisation plan to the other resolution                       authorities affected by the reorganisation, in accordance with the provisions	                       of Article 52(2) of Directive 2014/59/EU, even if they are in jurisdictions                       outside the EU, in accordance with existing cooperation arrangements or with                       existing assessments of confidentiality equivalence;	
17-guideline.txt	             2.1.2    consider communicating the business reorganisation	 plan to that institution                       or entity’s resolution college or European resolution college;	
17-guideline.txt	             2.1.3    provide the resolution authorities referred to in points 2.1.1 and 2.1.2 above	                       with the opportunity to comment on the business reorganisation plan and                       take their comments into account, to the extent possible.	
17-guideline.txt	2.2      Where the institutions or entities referred to in points (b), (c) and (d) of Article 1(1) of          Directive 2014/59/EU under resolution have activities in more than one Member State or	          jurisdictions outside the EU, the relevant competent authority, before communicating its          approval on the business reorganisation plan to the resolution authority, but within the          appropriate timeframe for the assessment, should:	
17-guideline.txt	                                                                                                   8 FINAL REPORT	 ON BUSINESS REORGANISATION PLANS	
17-guideline.txt	             2.2.1    communicate the business reorganisation plan to the other competent                       authorities affected by the reorganisation in accordance with the provisions                       of Article 52(2) of Directive 2014/59/EU, even if they are in jurisdictions 	                      outside the EU, in accordance with existing cooperation arrangements or with                       existing assessments of confidentiality equivalence;	
17-guideline.txt	             2.2.2    consider communicating the business reorganisation plan to the other	                       members of that institution’s or entity’s college of supervisors;	
17-guideline.txt	             2.2.3    provide the competent authorities referred to in points 2.2.1 and 2.2.2 above 	                      with the opportunity to comment on the business reorganisation plan and                       take their comments into account, to the extent possible.	
17-guideline.txt	2.3      When the bail-in tool is applied to two or more group entities in different Member States,	          the relevant resolution authorities and competent authorities should cooperate in the          assessment and approval of the business reorganisation plan.	
17-guideline.txt	3. When assessing whether there is a material threat to financial stability arising from or    aggravated by the failure or likely failure of the institution under resolution in the context of    the requirement to market the institution relating to the application of the sale of business    tool, resolution authorities should consider the impact on other institutions and financial    markets including infrastructure providers and non-financial institution customers.	 Resolution    authorities should in particular consider, but not limit themselves to, factual circumstances    that are relevant for the risk that marketing the institution under resolution may result in    aggravating uncertainty and a loss of market confidence. These circumstances should include    at least any of the following:	
17-guideline.txt	4. Resolution authorities should assess the likelihood of an imminent impairment to any of these    elements which could affect institutions other than the institution under resolution that are	    relevant with respect to the financial stability of one or more Member States based on their    relevance as individuals and collectively, as appropriate.	
17-guideline.txt	Title III - Elements relating to	 the effectiveness of the sale of business tool and to financial stability	
17-guideline.txt	5. When assessing whether compliance with the requirements specified in Article 39(1) of    Directive 2014/59/EU would be likely to undermine the effectiveness of the sale of business	    tool or achieving the resolution objective of avoiding significant adverse effects on financial    stability, resolution authorities should consider at least the following elements:	
17-guideline.txt	6. When the resolution authority assesses the need to effect a rapid resolution action in    accordance with point (e) of Directive 2014/59/EU, it should pay particular regard to the	    continuance of critical functions, the confidence of depositors and the public, the functioning    of infrastructures and the trading times in relevant markets.	
17-guideline.txt	Currently, none of the Member States has developed a framework to tackle these potential adverse effects of non-coordinated resolution and insolvency frameworks applicable to institutions.	 The baseline scenario therefore assumes that the starting point for all Member States to comply with the framework suggested in the draft guidelines is the same.	
17-guideline.txt	The objective of the guidelines is to promote convergence of supervisory and resolution practices regarding the interpretation of the circumstances amounting to a material threat to financial stability, the elements relating	 to the effectiveness of the sale of business tool and to financial stability, and the criteria to assess the potential adverse effects of the standard liquidation of assets and liabilities on the financial markets. Table 1 presents the objectives of the draft guidelines.	
17-guideline.txt	Operational objectives               Specific objectives                General objectives Equip competent authorities and      Improve the regulatory system to   Reduce the probability of systemic resolution authorities with more     achieve optimal resolution         banking crises and mitigate threats to effective, precise and accurate 	     practices.                         financial stability. tools (e.g. criteria and circumstances) for handling effective resolution. Harmonise practices in relation to   Improve cross-jurisdictional       Promote the effective and efficient resolution actions across Member     cooperation in relation to the     functioning of the internal market. States.                              resolution of cross-border                                      institutions.	
18-guideline.txt	5. These guidelines specify sound credit risk management practices for credit institutions    associated with	 the implementation and ongoing application of expected credit loss (‘ECL’)    accounting frameworks.	
18-guideline.txt	6. These guidelines also provide competent authorities with guidance on evaluating the    effectiveness	 of an institution’s credit risk management practices, policies, processes and    procedures that affect allowance levels.	
18-guideline.txt	Scope of 	application	
18-guideline.txt	7. These guidelines apply in relation to those credit institutions’ credit risk management    practices affecting the assessment of credit risk and measurement of expected credit losses    from lending exposures and allowances under the applicable accounting framework.	 These    guidelines also apply when, where permitted by the applicable accounting framework, the    carrying amount of the lending exposure is reduced directly without the use of an allowance    account. These guidelines do not set out any additional requirements regarding the    determination of expected loss for regulatory capital purposes.	
18-guideline.txt	8. These guidelines build on Article 74 of Directive 2013/36/EU 16 which states that institutions    must have adequate internal control mechanisms, including sound administration and	    accounting procedures that are consistent with and promote sound and effective risk    management; and Article 79(b) and (c) of that Directive, which states that competent    authorities must ensure that institutions have internal methodologies that enable them to    assess the credit risk of exposures to individual obligors and at the portfolio level, and    effective systems for the ongoing administration and monitoring of the various credit riskbearing portfolios and exposures, including for identifying and managing problem credits and    for making adequate value adjustments and provisions, respectively. In addition,    Article 88(1)(b) of Directive 2013/36/EU states the principle that ‘the management body must    ensure the integrity of the accounting and financial reporting systems, including financial and    operational controls and compliance with the law and relevant standards’. Finally, as specified    in Article 104(1) of Directive 2013/36/EU, competent authorities may apply supervisory    measures including requiring credit institutions to reinforce of the arrangements, processes,	
18-guideline.txt	16   Directive 2013/36/EU of the European Parliament and of the Council of 26 June 2013 on access to the activity of credit institutions and the prudential supervision of credit institutions and investment firms, amending	 Directive 2002/87/EC and repealing Directives 2006/48/EC and 2006/49/EC (OJ L 176, 27.6.2013, p. 338).	
18-guideline.txt	                                                                                                              13 FINAL REPORT ON GUIDELINES ON CREDIT INSTITUTIONS’ CREDIT RISK MANAGEMENT	 PRACTICES AND ACCOUNTING FOR EXPECTED CREDIT LOSSES	
18-guideline.txt	       mechanisms and strategies implemented in accordance with Articles 73 and 74 	       (Article 104(1)(b)), the application of a specific provisioning policy or treatment of assets in        terms of own funds requirements (Article 104(1)(d)).	
18-guideline.txt	9. Guidelines set out in section 4.3 only apply in relation to credit institutions which prepare    their financial statements in conformity with the International Financia	l Reporting Standards®    (‘IFRS® Standards’) adopted in accordance with Regulation (CE) 1606/2002 17 and for which    IFRS 9 Financial Instruments (‘IFRS 9’) applies.	
18-guideline.txt	10. For credit institutions to which ECL accounting frameworks do not apply, competent     authorities should consider applying the relevant aspects of these guidelines related to credit	     risk management practices, as far as appropriate, within the context of the applicable     accounting framework.	
18-guideline.txt	11. Competent authorities should ensure that credit institutions 	comply with these guidelines on     an individual, sub-consolidated and consolidated basis in accordance with Article 109 of     Directive 2013/36/EU.	
18-guideline.txt	12. Guidelines set out in section 4.4 should be considered	 as supplementing and further     specifying the supervisory review and evaluation process (SREP) referred to in Article 97 and     107(1)(a) of Directive 2013/36/EU, in particular with regard to the assessment of credit risk     management and controls and accounting for expected credit losses. Competent authorities     should therefore comply with guidelines set out in section 4.4 in line with the EBA Guidelines     on common procedures and methodologies for the supervisory review and evaluation process     (SREP) 18.	
18-guideline.txt	4. Guidelines 	on credit risk management practices and accounting for expected credit losses	
18-guideline.txt	4.1.1          Application	 of the principles of proportionality, materiality and symmetry	
18-guideline.txt	17. Credit institutions should comply with these guidelines in a manner that is appropriate to     their size and internal organisation and the nature, scope and complexity of their activities	     and portfolios, and, more generally, all other relevant facts and circumstances of the credit     institution (and the group (if any) to which it belongs). The use of properly designed     proportionate approaches should not jeopardise the high-quality implementation of the ECL     accounting frameworks.	
18-guideline.txt	18. Credit institutions should also give due consideration to the application of the principle of     materiality. However, this should not result in individual exposures or portfolios being	     considered immaterial if, cumulatively, these represent a material exposure to the credit     institution. In addition, materiality should not be assessed only on the basis of the potential     impact on the profit or loss statement at the reporting date. For instance, large portfolio(s) of     lending exposures such as real estate mortgages would generally be considered material even     if they are highly collateralised.	
18-guideline.txt	19. In considering how to take proportionality or materiality into account 	in the design of an ECL     methodology or in its implementation, it is important to ensure that bias is not being     introduced.	
18-guideline.txt	20. The timely recognition of credit deterioration and allowances should not be delayed without     prejudice to the fact that ECL accounting frameworks are symmetrical in the way that	     subsequent changes (both deteriorations and reversals of those deteriorations) in the credit     risk profile of a debtor should be considered in the measurement of the allowances.	
18-guideline.txt	   4.1.2          Consideration	 of reasonable and supportable information	
18-guideline.txt	21. Credit institutions should consider a wide range of information when applying ECL accounting     models. Information considered should be relevant to the assessment of credit risk and	     measurement of ECL of the particular lending exposure being assessed, and should include     information about past events, current conditions and forecasts of future economic     conditions. Information which is ultimately included in the assessment of credit risk and     measurement of ECL should also be reasonable and supportable. Credit institutions should     use their experienced credit judgement in determining the range of relevant information that	
18-guideline.txt	22. In order to ensure a timely recognition of credit losses, credit institutions should consider     forward-looking information, including macroeconomic factors. When considering forwardlooking information, credit institutions should apply sound judgement consistent with	     generally accepted methods for economic analysis and forecasting, and supported by a     sufficient set of data.	
18-guideline.txt	23. Credit institutions should be able to demonstrate how they have considered relevant, 	    reasonable and supportable information in the ECL assessment and measurement process.     Credit institutions should apply experienced credit judgement in the consideration of future     scenarios and take into account the potential consequence of events occurring or not     occurring, and the resulting impact on the measurement of ECL. Information should not be     excluded from that process simply because an event has a low likelihood of occurring or the     effect of that event on the credit risk or the amount of expected credit losses is uncertain. In     certain circumstances information relevant to the assessment and measurement of credit risk     may not be reasonable and supportable and should therefore be excluded from the ECL     assessment and measurement process. Given that these circumstances would be exceptional     in nature, credit institutions should provide a clearly documented, robust justification.	
18-guideline.txt	24. The information used shall include an unbiased consideration of relevant factors and their     impact on creditworthiness and cash shortfalls. Relevant factors include those intrinsic to the 	    bank and its business or derived from external conditions.	
18-guideline.txt	4.2 Principles on credit risk 	management practices and accounting for expected credit losses	
18-guideline.txt	4.2.1        Principle 1 —	 Management body and senior management responsibilities	
18-guideline.txt	The management body 21 and senior management of a credit institution are responsible for ensuring that the credit institution has appropriate credit risk management practices,	 including an effective internal control system, to consistently determine adequate allowances in accordance with the credit institution’s stated policies and procedures, the applicable accounting framework and relevant supervisory guidance.	
18-guideline.txt	21    Various management body structures can be observed in EU Member States. In some Member States a single-tier structure	 is common, i.e. supervisory and management functions of the management body are exercised within a single body. In other Member States a two-tier structure is common, with two independent bodies being established, one for the management function and the other for the supervision of the management function.	
18-guideline.txt	25. The credit institution’s management body should be responsible for approving and regularly     reviewing a credit institution’s credit risk management strategy and the main policies and 	    processes for identifying, measuring, evaluating, monitoring, reporting and mitigating credit     risk consistent with the approved risk appetite set by the management body. In addition, to     limit the risk that lending exposures pose to depositors and, more generally, financial stability,     a credit institution’s management body should require that senior management adopt and     adhere to sound underwriting practices 22.	
18-guideline.txt	26. To fulfil these responsibilities,	 the management body should instruct senior management to:	
18-guideline.txt	a. develop and maintain appropriate processes, which should be systemati	c and consistently    applied, to determine appropriate allowances in accordance with the applicable accounting    framework;	
18-guideline.txt	b. establish and implement an effective internal control system for credit risk assessment and    measurement; re	port periodically the results of the credit risk assessment and measurement    processes, including estimates of its ECL allowances;	
18-guideline.txt	c. establish, implement and, as necessary, update suitable policies and procedures to    communicate the credit risk assessment	 and measurement process internally to all relevant    staff, in particular staff members who are involved in that process.	
18-guideline.txt	28. The credit risk assessment and measurement process should provide the relevant information     for senior management to make its experienced judgements about the credit risk of lending     exposures, and the related estimation of ECL.	29. Credit institutions should, to the maximum extent possible, leverage and integrate common     processes, systems, tools and data that are used within a credit institution to determine if,     when, and on what terms, credit should be granted; monitor credit risk; and measure     allowances for both accounting and capital adequacy purposes.	
18-guideline.txt	30. A credit institution’s allowance methodologies should clearly document the definitions of key     terms related to the assessment of credit risk and ECL measurement (such as loss and     migration rates, loss events and default). Where different terms, information or assumptions     are used across functional areas (such as accounting, capital adequacy and credit risk     management), the underlying rationale for these differences should be documented and     approved by senior management. Information and assumptions used for ECL estimates should     be reviewed and updated as required by the applicable accounting framework.	31. Credit institutions should have in place adequate processes and systems to appropriately     identify, measure, evaluate, monitor, report and mitigate the level of credit risk. During the     transition to the ECL accounting model, existing processes and systems should be evaluated     and, if necessary, modified to collect and analyse relevant information affecting the     assessment of credit risk and ECL measurement.	
18-guideline.txt	32. Credit institutions should adopt and adhere to written policies and procedures detailing the     credit risk systems and controls used in their credit risk methodologies, and the separate roles     and responsibilities of the credit institution’s management body and senior management.	33. Sound methodologies for assessing credit risk and measuring the level of allowances (subject     to exposure type, for example retail or wholesale) should, in particular:	
18-guideline.txt	34. A credit institution’s credit risk identification process should ensure that factors that impact     changes in credit risk and estimates of ECL are properly identified on a regular basis. In     addition, consideration of credit risk inherent in new products and activities should be a key     part of the credit risk identification process, the assessment of credit risk and measurement     of ECL.	35. Senior management should consider relevant facts and circumstances, including forwardlooking information, that are likely to cause ECL to differ from historical experience and that     may affect credit risk and the full collectability of cash flows.	
18-guideline.txt	42. As part of its credit risk assessment process, credit institutions should have in place     comprehensive procedures and information systems to monitor the quality of their lending     exposures. These include an effective credit risk rating process that captures the varying level,     nature and drivers of credit risk that may manifest themselves over time, in order to     reasonably ensure that all lending exposures are properly monitored and that ECL allowances     are appropriately measured.	54. Credit institutions should use temporary adjustments to an allowance only as an interim     solution, in particular in transient circumstances or when there is insufficient time to     appropriately incorporate relevant new information into the existing credit risk rating and     modelling process, or to re-segment existing groups of lending exposures, or when lending     exposures within a group of lending exposures react to factors or events differently than     initially expected.	
18-guideline.txt	43. The credit risk rating process should include an independent review function. Initial     assignment of credit risk grades to exposures and their ongoing updating by front-line lending     staff should be subject to the review of the independent review function.	                                                                                                   29 FINAL REPORT ON GUIDELINES ON CREDIT INSTITUTIONS’ CREDIT RISK MANAGEMENT PRACTICES AND ACCOUNTING FOR EXPECTED CREDIT LOSSES	
18-guideline.txt	44. Credit institutions should take into account a number of criteria when assigning the credit risk     grade upon initial recognition of a lending exposure including, to the extent relevant, product     type, terms and conditions, collateral type and amount, borrower characteristics and     geography or a combination thereof.	55. Such adjustments should not be continuously used over the long term for a non-transient risk     factor. If the reason for the adjustment is not expected to be temporary, such as the     emergence of a new risk driver that has not previously been incorporated into the     institution’s allowance methodology, the methodology should be updated in the near term to     incorporate the factor that is expected to have an ongoing impact on the measurement of     ECL.	
18-guideline.txt	45. When changing existing credit risk grades assigned, on either a portfolio or an individual basis,     credit institutions should take into account other relevant factors such as, but not limited to,     changes in industry outlook, business growth rates, consumer sentiment and changes in     economic forecasts (such as interest rates, unemployment rates and commodity prices) as     well as weaknesses in underwriting identified after initial recognition.	56. The use of temporary adjustments requires the application of significant judgement and     creates the potential for bias. In order to avoid the creation of potential for bias, temporary     adjustments should be directionally consistent with forward-looking forecasts, supported by     appropriate documentation, and subject to appropriate governance processes.	
18-guideline.txt	46. The credit risk rating system should capture all lending exposures when assessing the impact     of changes in credit risk, and not only those that may have experienced significant increases     in credit risk, have incurred losses or are otherwise credit impaired. This is to allow for an     appropriate differentiation of credit risk and grouping of lending exposures within the credit     risk rating system, and to reflect the risk of individual exposures as well as, when aggregated     across all exposures, the level of credit risk in the portfolio as a whole. In this context, an     effective credit risk rating system should allow credit institutions to identify both migration of     credit risk and significant changes in credit risk.	   4.2.4          Principle 4 — Adequacy of the allowance	
18-guideline.txt	47. Credit institutions should describe the elements of their credit risk rating system, clearly     defining each credit risk grade and designating the staff responsible for the design,     implementation, operation and performance of the system as well as those responsible for     periodic testing and validation (i.e. the independent review function).	   A credit institution’s aggregate amount of allowances, regardless of whether allowances are    determined on a collective or an individual basis, should be adequate and consistent with the    objectives of the applicable accounting framework.	
18-guideline.txt	57. Credit institutions should implement sound credit risk methodologies with the objective that     the overall balance of the allowance for ECL is developed in accordance with the applicable     accounting framework and adequately reflects ECL within that framework.	61. Regardless of the assessment approach it uses (individual or collective), a credit institution     should ensure this does not result in delayed recognition of ECL.	
